ID,Study,Year,Title,Author(s),URL,Language,Location,Soil Type,Latitude,Longitude,Altitude,Climate,Precipitation (mm),Mean Annual Temperature (°C),Microbes ,Crop,Data Extracted,Funding,Conventional/organic/conservation,Specific Practices,Length of Experiment,Soil Level,Experiment Type,Include?,Reason,Management,Crop.Rotation,Measure of Diversity,m1i,sd1i,n1i,Unit,Measure of Abundance,Abundance,Variance
41c,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",ACE,2305.327,172,3,SD,n/a,n/a,n/a
41c,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",ACE,2456.416,281,3,SD,n/a,n/a,n/a
41c,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",ACE,2274.092,431,3,SD,n/a,n/a,n/a
41c,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",ACE,2240.315,162,3,SD,n/a,n/a,n/a
41c,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",ACE,2230.508,261,3,SD,n/a,n/a,n/a
41c,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",ACE,2100.847,141,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,54.01399,4,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,56.62004,1,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,51.01534,7,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,55.19856,2,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,57.06002,10,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,59.63222,2,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,55.1444,5,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,52.1593,3,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Conventional,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,55.08348,2,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,60.81679,4,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,52.78881,2,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,63.24007,3,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,61.39215,4,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,60.15343,6,3,SD,n/a,n/a,n/a
41d,Bacteria,2017,Soil microbiome is more heterogenous in organic than in conventional farming system,"Manoeli Lupatini, Gerard W. Korthals, Mattias de Hollander, Thierry K. S. Janssens, Eiko E. Kuramae",,English,"Vredepeel, Netherlands",Spodosol,51°32’27.10”N,5°51’14.86”E,n/a,Cfb,766,10.2°C,"Bacteria, Microbes",Maize,"Diversity, richness, community composition","BE-BASIC Foundation, The Netherlands Organization for Scientific Research","Conventional, organic","Fertilisation, pesticides",7,Bulk,Field,Yes,Provides good diversity data and is unique since all crops and treatments applied are compared simultaneously on the same soil type,Organic,"Wheat, barley, potato, lily, carrot, maize",Faith’s PD,59.49007,5,3,SD,n/a,n/a,n/a
